source_path,source_line,heading_level,source_heading,disposition,replacement_ids,removal_commit
docs/redrhex_train_play_guide.md,911,4,Step 0：啟動虛擬環境,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,918,4,Step 1：先確認整個 stack 沒壞,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,928,4,Step 2：如果你只是第一次要成功跑起來,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,947,4,Step 3：如果你想先快速看直走,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,961,4,Step 3-B：如果你想只做穩定 forward-only，而且不要 ForwardFast,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1034,4,Step 3-B-1：完整照抄版,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1156,4,Step 4：如果你要正式完整訓練,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1176,4,Step 5：如果主線已經穩了，才考慮 teacher / student,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1205,3,0.9.4 如果你只要我給你一句最簡單的建議,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1226,2,1. 你先要知道的事,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1252,2,2. 先做環境準備,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1291,2,3. 最短成功路徑,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1305,2,4. 日誌、checkpoint、輸出檔會放在哪裡,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1340,2,5. 最常用的訓練指令,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1342,2,5.1 主 task 一般 PPO,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1373,2,5.2 ForwardFast 快速直走 PPO,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1403,2,5.3 主 task 五階段 curriculum,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1435,3,一鍵跑完整 pipeline,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1448,3,先做 GUI 預檢再放整晚,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1465,3,pipeline 會幫你做什麼,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1473,3,中途斷掉後從某 stage 接著跑,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1489,3,若你真的要用 policy-only handoff,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1506,2,5.4 手動指定 stage 的一般訓練,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1552,2,6. Teacher 與 Distillation 操作,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1554,2,6.1 Teacher PPO,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1564,3,主 task teacher,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1576,3,ForwardFast teacher,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1588,2,6.2 Distillation 先做 smoke test,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1592,3,一次檢查 reform stack + teacher + distillation,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1619,3,已有 teacher checkpoint，單獨檢查 distillation,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1631,2,6.3 正式做 distillation,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1633,3,Step 1：先訓練 teacher,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1645,3,Step 2：確認 teacher checkpoint,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1654,3,Step 3：讓 distillation runner 找得到 teacher run,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1677,3,Step 4：開始 distillation,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1694,3,Step 5：播放 distillation student,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1713,2,7. TensorBoard 怎麼看,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1738,3,五階段各 stage 建議觀察,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1778,2,8. Play、匯出、鍵盤控制,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1780,2,8.1 播放最新 checkpoint,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1782,3,主 task PPO,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1797,3,ForwardFast PPO,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1835,2,8.2 Play 的實用行為,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1845,2,8.3 只匯出，不進入 play 迴圈,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1858,2,8.4 關閉鍵盤控制,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1871,2,8.5 開啟鍵盤控制時可用的初始命令,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1896,2,8.6 鍵盤對應,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1919,2,8.7 Headless 錄影,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1935,2,9. 評估與驗收,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1937,2,9.1 `validate_reform_stack.py`,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1941,3,只做 random rollout smoke,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1951,3,加做 1 iteration PPO smoke,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1963,3,加做 teacher + distillation smoke,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1978,2,9.2 `eval_command_sweep.py`,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1982,3,主 task 最終 mixed 驗收,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2019,3,輸出 CSV,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2042,2,10. 恢復訓練與常用參數,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2044,2,10.1 一般 resume,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2057,2,10.2 policy-only resume,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2072,2,10.3 常用 train 參數,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2089,2,11. 這次改革後，操作上有什麼實際變化,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2093,3,11.1 現在不是只有單一 observation,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2108,3,11.2 現在有 asymmetric critic,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2112,3,11.3 現在有 symmetry augmentation,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2116,3,11.4 現在有 rough terrain、actuator randomization、fault injection,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2124,3,11.5 `play.py` 現在會自動匯出 policy,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2136,2,12. 最容易踩的坑,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2138,2,12.1 把 TensorBoard 檔案當 checkpoint,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2150,2,12.2 `--checkpoint` 只給檔名，但沒給 `--load_run`,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2166,2,12.3 pipeline 續跑時換了 `--run_tag`,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2170,2,12.4 `env.stage=1` 寫法錯了,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2184,2,12.5 鍵盤沒反應,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2192,2,12.6 `omni.platforminfo` 或 CPU 告警很多,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2200,2,12.7 teacher 和 student 混用,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2208,2,12.8 distillation 找不到 teacher checkpoint,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2218,2,12.9 系統沒有 `rg`,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2222,2,12.10 訓練時看起來像被彈飛，不像在走路,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2266,3,你第一個應該做的排查,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2290,3,如果 Stage1 還是很像被炸出去,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2315,3,你該怎麼解讀結果,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2333,3,目前最實用的建議,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2340,2,12.11 `play.py` 的 `--agent` 和 checkpoint 類型不一致,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2410,2,13. 建議工作流,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2412,3,情境 A：第一次接觸專案,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2422,3,情境 B：要做完整 locomotion 能力,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2432,3,情境 C：要研究 teacher-student,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,2444,2,14. 最後的實務建議,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_report.md,0,0,<document>,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,1,1,RedRhex 強化學習訓練與獎勵系統改進報告,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,3,2,1. 專案背景,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,6,2,2. 問題起點與成因,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,7,3,2.1 初始問題,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,12,3,2.2 問題成因分析,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,17,2,3. 參考資料與最佳實踐,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,22,2,4. 主要修正流程與邏輯,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,23,3,4.1 Bug 修正,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,27,3,4.2 行為優化：橫向移動兩階段,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,33,3,4.3 獎勵系統大幅重構,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,45,3,4.4 訓練驗證與結果,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,52,2,5. 舊程式與新程式差異,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,62,2,6. 為什麼要這麼做？,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,68,2,7. 具體成果與好處,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,74,2,8. 未來建議,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,79,2,9. 參考資料,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,90,2,10. 最重要執行指令（Train / TensorBoard / Play）,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,98,2,10.0 目前建議的訓練決策流程,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,147,3,10.0.1 補充：正式 forward-only（非 ForwardFast）怎麼做,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,236,3,10.0.2 補充：為什麼訓練畫面看起來像被彈飛,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,292,3,10.0.3 forward-only baseline -> teacher -> distillation 一條龍流程,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,391,3,10.1 Train（ForwardFast）,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,405,3,10.2 TensorBoard,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/redrhex_train_report.md,417,3,10.3 Play（讀取最新 checkpoint）,migrated,training-stack-evidence-2026-07;training-policy-architecture;reward-energy-model;project-roadmap,
docs/sim2real_calibration.md,0,0,<document>,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation;project-roadmap,
docs/sim2real_calibration.md,1,1,RedRHex Sim-to-Real Physics Calibration,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation;project-roadmap,
docs/sim2real_calibration.md,5,2,Current blocking audit result,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation;project-roadmap,
docs/sim2real_calibration.md,11,2,Non-negotiable hardware prerequisites,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation;project-roadmap,
docs/sim2real_calibration.md,25,2,Build the ROS command contract,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation;project-roadmap,
docs/sim2real_calibration.md,37,2,Calibration order and gates,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation;project-roadmap,
docs/sim2real_calibration.md,51,2,Scenario and probe workflow,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation;project-roadmap,
docs/sim2real_calibration.md,81,2,Record raw evidence,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation;project-roadmap,
docs/sim2real_calibration.md,96,2,Import an immutable real episode,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation;project-roadmap,
docs/sim2real_calibration.md,131,2,Run the matching Isaac scenario,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation;project-roadmap,
docs/sim2real_calibration.md,214,2,Compare and generate bounded candidates,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation;project-roadmap,
docs/sim2real_calibration.md,244,2,Build a profile from managed direct measurements,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation;project-roadmap,
docs/sim2real_calibration.md,292,2,Profile validation and explicit use,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation;project-roadmap,
docs/sim2real_calibration.md,314,2,Promotion gate,migrated,operator-physics-calibration;sim-to-real-architecture;developer-validation;project-roadmap,
docs/superpowers/plans/2026-06-19-reward-agent-cli-trial-launch.md,0,0,<document>,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-cli-trial-launch.md,1,1,Reward Agent CLI Trial Launch Implementation Plan,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-cli-trial-launch.md,11,2,Global Constraints,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-cli-trial-launch.md,23,2,File Structure,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-cli-trial-launch.md,32,3,Task 1: Dry-Run Preview and Limit Support,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-cli-trial-launch.md,111,3,Task 2: Panel Registry Launcher Adapter,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-cli-trial-launch.md,161,3,Task 3: Queue-Trials CLI,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-cli-trial-launch.md,257,3,Task 4: Focused Verification and Commit,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-cli-trial-launch.md,290,2,Self-Review Notes,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-foundation.md,0,0,<document>,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-foundation.md,1,1,Reward Agent Foundation Implementation Plan,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-foundation.md,11,2,Global Constraints,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-foundation.md,22,2,File Structure,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-foundation.md,35,3,Task 1: Reward Override Helper,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-foundation.md,193,3,Task 2: Training Params and Train Script Integration,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-foundation.md,282,3,Task 3: Reward Agent Experiment Store,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-foundation.md,455,3,Task 4: Deterministic Evaluator,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-foundation.md,585,3,Task 5: Minimal CLI and Focused Verification,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-foundation.md,680,2,Self-Review Notes,migrated,reward-agent-architecture;reward-agent-weight-tuning,
docs/superpowers/plans/2026-06-19-reward-agent-weight-tuning.md,0,0,<document>,migrated,reward-agent-weight-tuning;reward-agent-architecture,
docs/superpowers/plans/2026-06-19-reward-agent-weight-tuning.md,1,1,Reward Agent Weight Tuning Implementation Plan,migrated,reward-agent-weight-tuning;reward-agent-architecture,
docs/superpowers/plans/2026-06-19-reward-agent-weight-tuning.md,11,2,Global Constraints,migrated,reward-agent-weight-tuning;reward-agent-architecture,
docs/superpowers/plans/2026-06-19-reward-agent-weight-tuning.md,22,2,File Structure,migrated,reward-agent-weight-tuning;reward-agent-architecture,
docs/superpowers/plans/2026-06-19-reward-agent-weight-tuning.md,35,3,Task 1: Candidate Planner,migrated,reward-agent-weight-tuning;reward-agent-architecture,
docs/superpowers/plans/2026-06-19-reward-agent-weight-tuning.md,106,3,"Task 2: Store Candidates, Evaluations, and Reports",migrated,reward-agent-weight-tuning;reward-agent-architecture,
docs/superpowers/plans/2026-06-19-reward-agent-weight-tuning.md,156,3,Task 3: Queue Candidate Trials,migrated,reward-agent-weight-tuning;reward-agent-architecture,
docs/superpowers/plans/2026-06-19-reward-agent-weight-tuning.md,231,3,Task 4: Rank Evaluations and Build Reports,migrated,reward-agent-weight-tuning;reward-agent-architecture,
docs/superpowers/plans/2026-06-19-reward-agent-weight-tuning.md,295,3,Task 5: CLI for Session Creation and Candidate Proposal,migrated,reward-agent-weight-tuning;reward-agent-architecture,
docs/superpowers/plans/2026-06-19-reward-agent-weight-tuning.md,395,2,Self-Review Notes,migrated,reward-agent-weight-tuning;reward-agent-architecture,
